Meal1_ID,Meal2_ID,M1_cost,M1_newcost,M1_savings,M2_cost,M2_newcost,M2_savings,Total_cost,Total_Savings,Total leftovers,no.custinginm1
26,114,10.72,9.22,1.5,11.25,11.25,0,20.47,1.5,22,2
49,37,12.68,11.67,1.01,8.8,8.8,0,20.47,1.01,28,2
127,57,17.33,11.03,6.3,9.45,9.45,0,20.48,6.3,25,3
136,36,16.25,14.2,2.05,8.3,6.28,2.02,20.48,4.07,13,3
9,71,7.35,7.35,0,13.15,13.15,0,20.5,0,26,0
103,26,11.81,9.79,2.02,10.72,10.72,0,20.51,2.02,26,3
57,10,9.45,6.94,2.51,13.58,13.58,0,20.52,2.51,24,2
54,139,7.17,6.62,0.55,13.9,13.9,0,20.52,0.55,23,1
49,3,12.68,11.67,1.01,8.85,8.85,0,20.52,1.01,27,2
136,69,16.25,14.2,2.05,6.33,6.33,0,20.53,2.05,27,3
37,49,8.8,7.85,0.95,12.68,12.68,0,20.53,0.95,26,1
136,93,16.25,14.2,2.05,6.35,6.35,0,20.55,2.05,27,3
39,139,7.81,6.65,1.16,13.9,13.9,0,20.55,1.16,23,2
31,76,4.82,3.87,0.95,16.68,16.68,0,20.55,0.95,22,1
52,75,10,7.64,2.36,12.92,12.92,0,20.56,2.36,22,3
114,67,11.25,4.4,6.85,16.18,16.18,0,20.58,6.85,24,5
33,9,13.23,13.23,0,7.35,7.35,0,20.58,0,28,0
9,33,7.35,7.35,0,13.23,13.23,0,20.58,0,28,0
52,119,10,7.64,2.36,12.95,12.95,0,20.59,2.36,24,3
71,72,13.15,12.87,0.279999999999999,7.72,7.72,0,20.59,0.279999999999999,26,1
87,69,18.99,14.27,4.72,6.33,6.33,0,20.6,4.72,14,4
74,59,13.49,12.54,0.949999999999999,9.28,8.06,1.22,20.6,2.17,13,1
49,57,12.68,11.67,1.01,9.45,8.93,0.52,20.6,1.53,15,2
148,49,9.42,7.92,1.5,12.68,12.68,0,20.6,1.5,27,2
119,3,12.95,11.75,1.2,8.85,8.85,0,20.6,1.2,25,2
87,93,18.99,14.27,4.72,6.35,6.35,0,20.62,4.72,27,4
67,72,16.18,12.91,3.27,7.72,7.72,0,20.63,3.27,28,3
93,67,6.35,4.45,1.9,16.18,16.18,0,20.63,1.9,25,2
136,56,16.25,14.2,2.05,6.44,6.44,0,20.64,2.05,25,3
114,136,11.25,4.4,6.85,16.25,16.25,0,20.65,6.85,24,5
5,54,16.44,13.48,2.96,7.17,7.17,0,20.65,2.96,28,3
37,133,8.8,7.85,0.95,12.8,12.8,0,20.65,0.95,28,1
52,23,10,7.64,2.36,13.02,13.02,0,20.66,2.36,12,3
59,10,9.28,7.08,2.2,13.58,13.58,0,20.66,2.2,24,3
72,139,7.72,6.77,0.95,13.9,13.9,0,20.67,0.95,23,1
36,94,8.3,5.94,2.36,14.73,14.73,0,20.67,2.36,25,4
60,31,17.5,15.85,1.65,4.82,4.82,0,20.67,1.65,28,2
74,14,13.49,12.54,0.949999999999999,8.13,8.13,0,20.67,0.949999999999999,24,1
21,14,19.3,12.55,6.75,8.13,8.13,0,20.68,6.75,23,5
71,39,13.15,12.87,0.279999999999999,7.81,7.81,0,20.68,0.279999999999999,24,1
145,59,12.36,11.41,0.949999999999999,9.28,9.28,0,20.69,0.949999999999999,24,1
60,9,17.5,15.85,1.65,7.35,4.85,2.5,20.7,4.15,16,2
14,107,8.13,5.68,2.45,15.02,15.02,0,20.7,2.45,23,3
93,136,6.35,4.45,1.9,16.25,16.25,0,20.7,1.9,25,2
71,53,13.15,12.87,0.279999999999999,7.83,7.83,0,20.7,0.279999999999999,26,1
87,56,18.99,14.27,4.72,6.44,6.44,0,20.71,4.72,25,4
67,39,16.18,12.91,3.27,7.81,7.81,0,20.72,3.27,26,3
76,131,16.68,13.77,2.91,6.95,6.95,0,20.72,2.91,28,4
148,133,9.42,7.92,1.5,12.8,12.8,0,20.72,1.5,29,2
8,145,10.21,8.37,1.84,12.36,12.36,0,20.73,1.84,30,2
62,145,10.02,8.37,1.65,12.36,12.36,0,20.73,1.65,28,2
26,132,10.72,9.22,1.5,11.51,11.51,0,20.73,1.5,23,2
67,53,16.18,12.91,3.27,7.83,7.83,0,20.74,3.27,28,3
132,26,11.51,10.02,1.49,10.72,10.72,0,20.74,1.49,26,3
53,94,7.83,6.02,1.81,14.73,14.73,0,20.75,1.81,26,2
102,78,21.08,16.37,4.71,4.4,4.4,0,20.77,4.71,28,3
58,148,14.43,11.35,3.08,9.42,9.42,0,20.77,3.08,27,4
10,114,13.58,9.52,4.06,11.25,11.25,0,20.77,4.06,21,3
37,75,8.8,7.85,0.95,12.92,12.92,0,20.77,0.95,22,1
3,92,8.85,2.5,6.35,18.27,18.27,0,20.77,6.35,27,3
52,71,10,7.64,2.36,13.15,13.15,0,20.79,2.36,26,3
37,119,8.8,7.85,0.95,12.95,12.95,0,20.8,0.95,24,1
58,52,14.43,11.35,3.08,10,9.48,0.52,20.83,3.6,13,4
5,9,16.44,13.48,2.96,7.35,7.35,0,20.83,2.96,16,3
94,72,14.73,13.11,1.62,7.72,7.72,0,20.83,1.62,14,3
114,5,11.25,4.4,6.85,16.44,16.44,0,20.84,6.85,24,5
57,139,9.45,6.94,2.51,13.9,13.9,0,20.84,2.51,23,2
74,62,13.49,12.54,0.949999999999999,10.02,8.3,1.72,20.84,2.67,13,1
74,36,13.49,12.54,0.949999999999999,8.3,8.3,0,20.84,0.949999999999999,23,1
21,36,19.3,12.55,6.75,8.3,8.3,0,20.85,6.75,22,5
136,82,16.25,14.2,2.05,6.65,6.65,0,20.85,2.05,27,3
145,57,12.36,11.41,0.949999999999999,9.45,9.45,0,20.86,0.949999999999999,26,1
52,33,10,7.64,2.36,13.23,13.23,0,20.87,2.36,28,3
37,23,8.8,7.85,0.95,13.02,13.02,0,20.87,0.95,25,1
148,119,9.42,7.92,1.5,12.95,12.95,0,20.87,1.5,25,2
93,5,6.35,4.45,1.9,16.44,16.44,0,20.89,1.9,25,2
92,31,18.27,16.07,2.2,4.82,4.82,0,20.89,2.2,27,2
75,114,12.92,9.65,3.27,11.25,11.25,0,20.9,3.27,13,4
8,136,10.21,8.37,1.84,16.25,12.55,3.7,20.92,5.54,15,2
62,136,10.02,8.37,1.65,16.25,12.55,3.7,20.92,5.35,13,2
87,82,18.99,14.27,4.72,6.65,6.65,0,20.92,4.72,27,4
94,39,14.73,13.11,1.62,7.81,7.81,0,20.92,1.62,25,3
9,10,7.35,7.35,0,13.58,13.58,0,20.93,0,24,0
76,54,16.68,13.77,2.91,7.17,7.17,0,20.94,2.91,28,4
148,23,9.42,7.92,1.5,13.02,13.02,0,20.94,1.5,26,2
94,53,14.73,13.11,1.62,7.83,7.83,0,20.94,1.62,27,3
33,72,13.23,13.23,0,7.72,7.72,0,20.95,0,26,0
36,107,8.3,5.94,2.36,15.02,15.02,0,20.96,2.36,24,4
67,59,16.18,12.91,3.27,9.28,8.06,1.22,20.97,4.49,14,3
58,49,14.43,11.35,3.08,12.68,9.63,3.05,20.98,6.13,13,4
59,139,9.28,7.08,2.2,13.9,13.9,0,20.98,2.2,23,3
82,91,6.65,5.1,1.55,15.89,15.89,0,20.99,1.55,23,2
37,71,8.8,7.85,0.95,13.15,13.15,0,21,0.95,26,1
71,14,13.15,12.87,0.279999999999999,8.13,8.13,0,21,0.279999999999999,23,1
127,52,17.33,11.03,6.3,10,10,0,21.03,6.3,23,3
10,132,13.58,9.52,4.06,11.51,11.51,0,21.03,4.06,22,3
26,103,10.72,9.22,1.5,11.81,11.81,0,21.03,1.5,23,2
119,59,12.95,11.75,1.2,9.28,9.28,0,21.03,1.2,23,2
67,14,16.18,12.91,3.27,8.13,8.13,0,21.04,3.27,25,3
103,114,11.81,9.79,2.02,11.25,11.25,0,21.04,2.02,21,3
53,107,7.83,6.02,1.81,15.02,15.02,0,21.04,1.81,14,2
33,39,13.23,13.23,0,7.81,7.81,0,21.04,0,24,0
127,62,17.33,11.03,6.3,10.02,10.02,0,21.05,6.3,25,3
133,37,12.8,12.25,0.550000000000001,8.8,8.8,0,21.05,0.550000000000001,27,1
54,58,7.17,6.62,0.55,14.43,14.43,0,21.05,0.55,22,1
148,71,9.42,7.92,1.5,13.15,13.15,0,21.07,1.5,27,2
114,76,11.25,4.4,6.85,16.68,16.68,0,21.08,6.85,22,5
8,58,10.21,8.37,1.84,14.43,12.71,1.72,21.08,3.56,13,2
62,58,10.02,8.37,1.65,14.43,12.71,1.72,21.08,3.37,12,2
39,58,7.81,6.65,1.16,14.43,14.43,0,21.08,1.16,22,2
37,33,8.8,7.85,0.95,13.23,13.23,0,21.08,0.95,28,1
49,148,12.68,11.67,1.01,9.42,9.42,0,21.09,1.01,28,2
133,3,12.8,12.25,0.550000000000001,8.85,8.85,0,21.1,0.550000000000001,26,1
62,5,10.02,8.37,1.65,16.44,12.74,3.7,21.11,5.35,13,2
76,9,16.68,13.77,2.91,7.35,7.35,0,21.12,2.91,29,4
93,76,6.35,4.45,1.9,16.68,16.68,0,21.13,1.9,23,2
136,131,16.25,14.2,2.05,6.95,6.95,0,21.15,2.05,29,3
148,33,9.42,7.92,1.5,13.23,13.23,0,21.15,1.5,29,2
49,52,12.68,11.67,1.01,10,9.48,0.52,21.15,1.53,14,2
75,132,12.92,9.65,3.27,11.51,11.51,0,21.16,3.27,23,4
139,26,13.9,10.45,3.45,10.72,10.72,0,21.17,3.45,27,3
8,133,10.21,8.37,1.84,12.8,12.8,0,21.17,1.84,31,2
62,133,10.02,8.37,1.65,12.8,12.8,0,21.17,1.65,29,2
119,148,12.95,11.75,1.2,9.42,9.42,0,21.17,1.2,26,2
71,36,13.15,12.87,0.279999999999999,8.3,8.3,0,21.17,0.279999999999999,22,1
102,31,21.08,16.37,4.71,4.82,4.82,0,21.19,4.71,27,3
5,72,16.44,13.48,2.96,7.72,7.72,0,21.2,2.96,27,3
72,58,7.72,6.77,0.95,14.43,14.43,0,21.2,0.95,22,1
119,57,12.95,11.75,1.2,9.45,9.45,0,21.2,1.2,25,2
31,127,4.82,3.87,0.95,17.33,17.33,0,21.2,0.95,22,1
67,62,16.18,12.91,3.27,10.02,8.3,1.72,21.21,4.99,14,3
67,36,16.18,12.91,3.27,8.3,8.3,0,21.21,3.27,24,3
102,9,21.08,16.37,4.71,7.35,4.85,2.5,21.22,7.21,15,3
3,143,8.85,2.5,6.35,18.72,18.72,0,21.22,6.35,24,3
52,10,10,7.64,2.36,13.58,13.58,0,21.22,2.36,24,3
87,131,18.99,14.27,4.72,6.95,6.95,0,21.22,4.72,29,4
127,8,17.33,11.03,6.3,10.21,10.21,0,21.24,6.3,27,3
94,14,14.73,13.11,1.62,8.13,8.13,0,21.24,1.62,24,3
9,139,7.35,7.35,0,13.9,13.9,0,21.25,0,23,0
93,92,6.35,4.45,1.9,18.27,16.82,1.45,21.27,3.35,14,2
132,114,11.51,10.02,1.49,11.25,11.25,0,21.27,1.49,21,3
82,67,6.65,5.1,1.55,16.18,16.18,0,21.28,1.55,24,2
5,39,16.44,13.48,2.96,7.81,7.81,0,21.29,2.96,25,3
8,75,10.21,8.37,1.84,12.92,12.92,0,21.29,1.84,25,2
62,75,10.02,8.37,1.65,12.92,12.92,0,21.29,1.65,23,2
103,132,11.81,9.79,2.02,11.51,11.51,0,21.3,2.02,22,3
5,53,16.44,13.48,2.96,7.83,7.83,0,21.31,2.96,27,3
143,88,18.72,15.15,3.57,6.17,6.17,0,21.32,3.57,14,3
62,119,10.02,8.37,1.65,12.95,12.95,0,21.32,1.65,25,2
10,103,13.58,9.52,4.06,11.81,11.81,0,21.33,4.06,22,3
8,74,10.21,8.37,1.84,13.49,12.97,0.52,21.34,2.36,16,2
37,74,8.8,7.85,0.95,13.49,13.49,0,21.34,0.95,27,1
74,37,13.49,12.54,0.949999999999999,8.8,8.8,0,21.34,0.949999999999999,27,1
21,37,19.3,12.55,6.75,8.8,8.8,0,21.35,6.75,26,5
54,94,7.17,6.62,0.55,14.73,14.73,0,21.35,0.55,24,1
33,14,13.23,13.23,0,8.13,8.13,0,21.36,0,23,0
136,54,16.25,14.2,2.05,7.17,7.17,0,21.37,2.05,29,3
31,60,4.82,3.87,0.95,17.5,17.5,0,21.37,0.95,26,1
39,94,7.81,6.65,1.16,14.73,14.73,0,21.38,1.16,24,2
8,23,10.21,8.37,1.84,13.02,13.02,0,21.39,1.84,15,2
62,23,10.02,8.37,1.65,13.02,13.02,0,21.39,1.65,13,2
74,3,13.49,12.54,0.949999999999999,8.85,8.85,0,21.39,0.949999999999999,26,1
21,3,19.3,12.55,6.75,8.85,8.85,0,21.4,6.75,25,5
57,67,9.45,6.94,2.51,16.18,14.46,1.72,21.4,4.23,12,2
148,74,9.42,7.92,1.5,13.49,13.49,0,21.41,1.5,28,2
75,145,12.92,9.65,3.27,12.36,11.76,0.6,21.41,3.87,15,4
94,36,14.73,13.11,1.62,8.3,8.3,0,21.41,1.62,23,3
145,52,12.36,11.41,0.949999999999999,10,10,0,21.41,0.949999999999999,24,1
37,10,8.8,7.85,0.95,13.58,13.58,0,21.43,0.95,24,1
145,62,12.36,11.41,0.949999999999999,10.02,10.02,0,21.43,0.949999999999999,26,1
139,132,13.9,10.45,3.45,11.51,10.99,0.52,21.44,3.97,12,3
87,54,18.99,14.27,4.72,7.17,7.17,0,21.44,4.72,29,4
75,103,12.92,9.65,3.27,11.81,11.81,0,21.46,3.27,23,4
74,57,13.49,12.54,0.949999999999999,9.45,8.93,0.52,21.47,1.47,14,1
143,69,18.72,15.15,3.57,6.33,6.33,0,21.48,3.57,25,3
76,72,16.68,13.77,2.91,7.72,7.72,0,21.49,2.91,27,4
3,87,8.85,2.5,6.35,18.99,18.99,0,21.49,6.35,24,3
143,93,18.72,15.15,3.57,6.35,6.35,0,21.5,3.57,25,3
148,10,9.42,7.92,1.5,13.58,13.58,0,21.5,1.5,25,2
72,94,7.72,6.77,0.95,14.73,14.73,0,21.5,0.95,13,1
8,71,10.21,8.37,1.84,13.15,13.15,0,21.52,1.84,29,2
62,71,10.02,8.37,1.65,13.15,13.15,0,21.52,1.65,27,2
33,36,13.23,13.23,0,8.3,8.3,0,21.53,0,22,0
52,139,10,7.64,2.36,13.9,13.9,0,21.54,2.36,23,3
82,5,6.65,5.1,1.55,16.44,16.44,0,21.54,1.55,24,2
59,67,9.28,7.08,2.2,16.18,14.46,1.72,21.54,3.92,12,3
14,91,8.13,5.68,2.45,15.89,15.89,0,21.57,2.45,23,3
76,39,16.68,13.77,2.91,7.81,7.81,0,21.58,2.91,25,4
26,145,10.72,9.22,1.5,12.36,12.36,0,21.58,1.5,28,2
143,56,18.72,15.15,3.57,6.44,6.44,0,21.59,3.57,23,3
8,33,10.21,8.37,1.84,13.23,13.23,0,21.6,1.84,31,2
62,33,10.02,8.37,1.65,13.23,13.23,0,21.6,1.65,29,2
76,53,16.68,13.77,2.91,7.83,7.83,0,21.6,2.91,27,4
5,14,16.44,13.48,2.96,8.13,8.13,0,21.61,2.96,24,3
87,9,18.99,14.27,4.72,7.35,7.35,0,21.62,4.72,30,4
145,75,12.36,11.41,0.949999999999999,12.92,10.21,2.71,21.62,3.66,12,1
145,8,12.36,11.41,0.949999999999999,10.21,10.21,0,21.62,0.949999999999999,28,1
54,107,7.17,6.62,0.55,15.02,15.02,0,21.64,0.55,11,1
60,54,17.5,15.85,1.65,7.17,5.8,1.37,21.65,3.02,15,2
149,78,21.92,17.26,4.66,4.4,4.4,0,21.66,4.66,28,3
102,61,21.08,16.37,4.71,5.93,5.3,0.63,21.67,5.34,13,3
39,107,7.81,6.65,1.16,15.02,15.02,0,21.67,1.16,23,2
71,37,13.15,12.87,0.279999999999999,8.8,8.8,0,21.67,0.279999999999999,26,1
57,94,9.45,6.94,2.51,14.73,14.73,0,21.67,2.51,24,2
133,148,12.8,12.25,0.550000000000001,9.42,9.42,0,21.67,0.550000000000001,27,1
139,114,13.9,10.45,3.45,11.25,11.25,0,21.7,3.45,22,3
133,57,12.8,12.25,0.550000000000001,9.45,9.45,0,21.7,0.550000000000001,26,1
67,37,16.18,12.91,3.27,8.8,8.8,0,21.71,3.27,28,3
71,3,13.15,12.87,0.279999999999999,8.85,8.85,0,21.72,0.279999999999999,25,1
114,127,11.25,4.4,6.85,17.33,17.33,0,21.73,6.85,22,5
37,139,8.8,7.85,0.95,13.9,13.9,0,21.75,0.95,23,1
127,26,17.33,11.03,6.3,10.72,10.72,0,21.75,6.3,26,3
119,52,12.95,11.75,1.2,10,10,0,21.75,1.2,23,2
67,3,16.18,12.91,3.27,8.85,8.85,0,21.76,3.27,27,3
119,62,12.95,11.75,1.2,10.02,10.02,0,21.77,1.2,25,2
5,36,16.44,13.48,2.96,8.3,8.3,0,21.78,2.96,23,3
93,127,6.35,4.45,1.9,17.33,17.33,0,21.78,1.9,12,2
9,58,7.35,7.35,0,14.43,14.43,0,21.78,0,22,0
60,61,17.5,15.85,1.65,5.93,5.93,0,21.78,1.65,27,2
82,76,6.65,5.1,1.55,16.68,16.68,0,21.78,1.55,22,2
72,107,7.72,6.77,0.95,15.02,15.02,0,21.79,0.95,23,1
143,82,18.72,15.15,3.57,6.65,6.65,0,21.8,3.57,25,3
3,21,8.85,2.5,6.35,19.3,19.3,0,21.8,6.35,20,3
59,94,9.28,7.08,2.2,14.73,14.73,0,21.81,2.2,24,3
58,74,14.43,11.35,3.08,13.49,10.47,3.02,21.82,6.1,14,4
148,139,9.42,7.92,1.5,13.9,13.9,0,21.82,1.5,24,2
76,59,16.68,13.77,2.91,9.28,8.06,1.22,21.83,4.13,13,4
132,103,11.51,10.02,1.49,11.81,11.81,0,21.83,1.49,22,3
21,59,19.3,12.55,6.75,9.28,9.28,0,21.83,6.75,23,5
36,91,8.3,5.94,2.36,15.89,15.89,0,21.83,2.36,24,4
10,75,13.58,9.52,4.06,12.92,12.32,0.600000000000001,21.84,4.66,12,3
67,57,16.18,12.91,3.27,9.45,8.93,0.52,21.84,3.79,15,3
14,67,8.13,5.68,2.45,16.18,16.18,0,21.86,2.45,24,3
10,145,13.58,9.52,4.06,12.36,12.36,0,21.88,4.06,27,3
114,60,11.25,4.4,6.85,17.5,17.5,0,21.9,6.85,26,5
76,14,16.68,13.77,2.91,8.13,8.13,0,21.9,2.91,24,4
60,82,17.5,15.85,1.65,6.65,6.05,0.600000000000001,21.9,2.25,14,2
26,49,10.72,9.22,1.5,12.68,12.68,0,21.9,1.5,27,2
53,91,7.83,6.02,1.81,15.89,15.89,0,21.91,1.81,25,2
94,37,14.73,13.11,1.62,8.8,8.8,0,21.91,1.62,27,3
136,72,16.25,14.2,2.05,7.72,7.72,0,21.92,2.05,28,3
14,136,8.13,5.68,2.45,16.25,16.25,0,21.93,2.45,24,3
93,60,6.35,4.45,1.9,17.5,17.5,0,21.95,1.9,27,2
8,10,10.21,8.37,1.84,13.58,13.58,0,21.95,1.84,27,2
62,10,10.02,8.37,1.65,13.58,13.58,0,21.95,1.65,25,2
57,107,9.45,6.94,2.51,15.02,15.02,0,21.96,2.51,23,2
94,3,14.73,13.11,1.62,8.85,8.85,0,21.96,1.62,26,3
74,148,13.49,12.54,0.949999999999999,9.42,9.42,0,21.96,0.949999999999999,27,1
21,148,19.3,12.55,6.75,9.42,9.42,0,21.97,6.75,26,5
87,72,18.99,14.27,4.72,7.72,7.72,0,21.99,4.72,28,4
21,57,19.3,12.55,6.75,9.45,9.45,0,22,6.75,25,5
92,61,18.27,16.07,2.2,5.93,5.93,0,22,2.2,26,2
136,39,16.25,14.2,2.05,7.81,7.81,0,22.01,2.05,26,3
60,88,17.5,15.85,1.65,6.17,6.17,0,22.02,1.65,29,2
74,52,13.49,12.54,0.949999999999999,10,9.48,0.52,22.02,1.47,13,1
26,133,10.72,9.22,1.5,12.8,12.8,0,22.02,1.5,29,2
33,37,13.23,13.23,0,8.8,8.8,0,22.03,0,26,0
136,53,16.25,14.2,2.05,7.83,7.83,0,22.03,2.05,28,3
60,8,17.5,15.85,1.65,10.21,6.19,4.02,22.04,5.67,14,2
139,119,13.9,10.45,3.45,12.95,11.6,1.35,22.05,4.8,13,3
76,62,16.68,13.77,2.91,10.02,8.3,1.72,22.07,4.63,13,4
58,26,14.43,11.35,3.08,10.72,10.72,0,22.07,3.08,27,4
76,36,16.68,13.77,2.91,8.3,8.3,0,22.07,2.91,23,4
9,94,7.35,7.35,0,14.73,14.73,0,22.08,0,24,0
87,39,18.99,14.27,4.72,7.81,7.81,0,22.08,4.72,26,4
149,31,21.92,17.26,4.66,4.82,4.82,0,22.08,4.66,27,3
59,107,9.28,7.08,2.2,15.02,15.02,0,22.1,2.2,23,3
87,53,18.99,14.27,4.72,7.83,7.83,0,22.1,4.72,28,4
52,67,10,7.64,2.36,16.18,14.46,1.72,22.1,4.08,12,3
143,131,18.72,15.15,3.57,6.95,6.95,0,22.1,3.57,27,3
14,5,8.13,5.68,2.45,16.44,16.44,0,22.12,2.45,24,3
36,67,8.3,5.94,2.36,16.18,16.18,0,22.12,2.36,25,4
145,26,12.36,11.41,0.949999999999999,10.72,10.72,0,22.13,0.949999999999999,27,1
49,74,12.68,11.67,1.01,13.49,10.47,3.02,22.14,4.03,14,2
26,75,10.72,9.22,1.5,12.92,12.92,0,22.14,1.5,23,2
31,92,4.82,3.87,0.95,18.27,18.27,0,22.14,0.95,26,1
71,59,13.15,12.87,0.279999999999999,9.28,9.28,0,22.15,0.279999999999999,23,1
103,145,11.81,9.79,2.02,12.36,12.36,0,22.15,2.02,27,3
62,60,10.02,8.37,1.65,17.5,13.8,3.7,22.17,5.35,13,2
74,49,13.49,12.54,0.949999999999999,12.68,9.63,3.05,22.17,4,13,1
26,119,10.72,9.22,1.5,12.95,12.95,0,22.17,1.5,25,2
60,69,17.5,15.85,1.65,6.33,6.33,0,22.18,1.65,27,2
53,67,7.83,6.02,1.81,16.18,16.18,0,22.2,1.81,26,2
60,93,17.5,15.85,1.65,6.35,6.35,0,22.2,1.65,27,2
75,136,12.92,9.65,3.27,16.25,12.55,3.7,22.2,6.97,12,4
10,49,13.58,9.52,4.06,12.68,12.68,0,22.2,4.06,26,3
92,88,18.27,16.07,2.2,6.17,6.17,0,22.24,2.2,28,2
26,23,10.72,9.22,1.5,13.02,13.02,0,22.24,1.5,26,2
133,52,12.8,12.25,0.550000000000001,10,10,0,22.25,0.550000000000001,24,1
139,103,13.9,10.45,3.45,11.81,11.81,0,22.26,3.45,23,3
136,59,16.25,14.2,2.05,9.28,8.06,1.22,22.26,3.27,14,3
8,139,10.21,8.37,1.84,13.9,13.9,0,22.27,1.84,16,2
62,139,10.02,8.37,1.65,13.9,13.9,0,22.27,1.65,24,2
53,136,7.83,6.02,1.81,16.25,16.25,0,22.27,1.81,26,2
133,62,12.8,12.25,0.550000000000001,10.02,10.02,0,22.27,0.550000000000001,26,1
5,37,16.44,13.48,2.96,8.8,8.8,0,22.28,2.96,27,3
127,114,17.33,11.03,6.3,11.25,11.25,0,22.28,6.3,21,3
37,58,8.8,7.85,0.95,14.43,14.43,0,22.28,0.95,22,1
60,56,17.5,15.85,1.65,6.44,6.44,0,22.29,1.65,25,2
71,148,13.15,12.87,0.279999999999999,9.42,9.42,0,22.29,0.279999999999999,26,1
5,62,16.44,13.48,2.96,10.02,8.82,1.2,22.3,4.16,13,3
57,91,9.45,6.94,2.51,15.89,15.37,0.52,22.31,3.03,12,2
10,133,13.58,9.52,4.06,12.8,12.8,0,22.32,4.06,28,3
143,54,18.72,15.15,3.57,7.17,7.17,0,22.32,3.57,27,3
71,57,13.15,12.87,0.279999999999999,9.45,9.45,0,22.32,0.279999999999999,25,1
67,148,16.18,12.91,3.27,9.42,9.42,0,22.33,3.27,28,3
5,3,16.44,13.48,2.96,8.85,8.85,0,22.33,2.96,26,3
136,14,16.25,14.2,2.05,8.13,8.13,0,22.33,2.05,25,3
87,59,18.99,14.27,4.72,9.28,8.06,1.22,22.33,5.94,14,4
75,49,12.92,9.65,3.27,12.68,12.68,0,22.33,3.27,27,4
9,60,7.35,7.35,0,17.5,15,2.5,22.35,2.5,14,0
148,58,9.42,7.92,1.5,14.43,14.43,0,22.35,1.5,23,2
14,76,8.13,5.68,2.45,16.68,16.68,0,22.36,2.45,22,3
26,71,10.72,9.22,1.5,13.15,13.15,0,22.37,1.5,27,2
9,107,7.35,7.35,0,15.02,15.02,0,22.37,0,23,0
52,94,10,7.64,2.36,14.73,14.73,0,22.37,2.36,24,3
36,5,8.3,5.94,2.36,16.44,16.44,0,22.38,2.36,25,4
132,145,11.51,10.02,1.49,12.36,12.36,0,22.38,1.49,27,3
67,52,16.18,12.91,3.27,10,9.48,0.52,22.39,3.79,14,3
94,59,14.73,13.11,1.62,9.28,9.28,0,22.39,1.62,24,3
49,26,12.68,11.67,1.01,10.72,10.72,0,22.39,1.01,28,2
102,14,21.08,16.37,4.71,8.13,6.03,2.1,22.4,6.81,12,3
92,69,18.27,16.07,2.2,6.33,6.33,0,22.4,2.2,26,2
87,14,18.99,14.27,4.72,8.13,8.13,0,22.4,4.72,25,4
82,127,6.65,5.1,1.55,17.33,17.33,0,22.43,1.55,11,2
26,33,10.72,9.22,1.5,13.23,13.23,0,22.45,1.5,29,2
75,133,12.92,9.65,3.27,12.8,12.8,0,22.45,3.27,29,4
59,91,9.28,7.08,2.2,15.89,15.37,0.52,22.45,2.72,12,3
53,5,7.83,6.02,1.81,16.44,16.44,0,22.46,1.81,26,2
133,8,12.8,12.25,0.550000000000001,10.21,10.21,0,22.46,0.550000000000001,28,1
10,119,13.58,9.52,4.06,12.95,12.95,0,22.47,4.06,24,3
119,26,12.95,11.75,1.2,10.72,10.72,0,22.47,1.2,26,2
103,49,11.81,9.79,2.02,12.68,12.68,0,22.47,2.02,26,3
5,8,16.44,13.48,2.96,10.21,9.01,1.2,22.49,4.16,15,3
136,62,16.25,14.2,2.05,10.02,8.3,1.72,22.5,3.77,14,3
143,9,18.72,15.15,3.57,7.35,7.35,0,22.5,3.57,28,3
92,56,18.27,16.07,2.2,6.44,6.44,0,22.51,2.2,24,2
33,59,13.23,13.23,0,9.28,9.28,0,22.51,0,23,0
54,91,7.17,6.62,0.55,15.89,15.89,0,22.51,0.55,23,1
94,148,14.73,13.11,1.62,9.42,9.42,0,22.53,1.62,27,3
67,49,16.18,12.91,3.27,12.68,9.63,3.05,22.54,6.32,14,3
127,132,17.33,11.03,6.3,11.51,11.51,0,22.54,6.3,22,3
102,88,21.08,16.37,4.71,6.17,6.17,0,22.54,4.71,28,3
10,23,13.58,9.52,4.06,13.02,13.02,0,22.54,4.06,25,3
39,91,7.81,6.65,1.16,15.89,15.89,0,22.54,1.16,23,2
21,52,19.3,12.55,6.75,10,10,0,22.55,6.75,23,5
94,57,14.73,13.11,1.62,9.45,9.45,0,22.56,1.62,26,3
21,62,19.3,12.55,6.75,10.02,10.02,0,22.57,6.75,25,5
87,62,18.99,14.27,4.72,10.02,8.3,1.72,22.57,6.44,14,4
87,36,18.99,14.27,4.72,8.3,8.3,0,22.57,4.72,24,4
76,37,16.68,13.77,2.91,8.8,8.8,0,22.57,2.91,27,4
37,94,8.8,7.85,0.95,14.73,14.73,0,22.58,0.95,24,1
9,5,7.35,7.35,0,16.44,15.24,1.2,22.59,1.2,13,0
31,143,4.82,3.87,0.95,18.72,18.72,0,22.59,0.95,23,1
103,133,11.81,9.79,2.02,12.8,12.8,0,22.59,2.02,28,3
58,114,14.43,11.35,3.08,11.25,11.25,0,22.6,3.08,22,4
75,119,12.92,9.65,3.27,12.95,12.95,0,22.6,3.27,25,4
82,60,6.65,5.1,1.55,17.5,17.5,0,22.6,1.55,26,2
76,3,16.68,13.77,2.91,8.85,8.85,0,22.62,2.91,26,4
